track_id,energy,liveness,tempo,speechiness,acousticness,instrumentalness,danceability,key,duration_ms,loudness,mode,valence
7eResoqEJJAVTkQYSqvO3P,0.608,0.092,90.201,0.0365,0.225,0,0.588,5,189496,-7.062,1,0.508
0k0vFacOHNuArLWMiH60p7,0.909,0.333,100.023,0.0628,0.0222,0,0.578,7,200576,-3.669,1,0.541
6iiAfo4wTA2CVC3Uwx9uh8,0.444,0.123,133.873,0.0285,0.0538,0,0.506,6,261843,-4.99,1,0.241
4uuEGH5SVuzkkSFjo2DEiY,0.473,0.109,101.934,0.0503,0.514,1.2e-05,0.563,3,208609,-11.548,1,0.405
34V9RiEPe8MNdU32qJsJa1,0.373,0.0779,106.007,0.0263,0.849,0,0.609,0,244237,-8.819,1,0.13
6rTInqW3YECMkQsBEHw4sd,0.485,0.141,125.987,0.2,0.0392,0,0.887,11,215693,-9.358,0,0.328
6755DFiZ7CWe2WMdTGW5C1,0.621,0.0398,123.016,0.221,0.017,0,0.953,8,152333,-7.638,0,0.883
7uZqvqXzzYMKrexKxdcGmd,0.703,0.0895,74.017,0.303,0.00949,2.57e-05,0.851,4,242600,-7.351,0,0.596
2QLbRVzixE282JSQjBz2DG,0.789,0.104,129.988,0.0498,0.0254,1.85e-06,0.81,6,150462,-4.032,1,0.432
2cc8Sw1OnCuA5bV8nqWqpE,0.695,0.0647,106.064,0.0367,0.0592,0,0.691,0,233386,-5.6,1,0.514
2rCbl9naJYhaxjLsfx88uM,0.622,0.0948,80.015,0.046,0.163,0,0.715,4,195053,-5.102,0,0.808
4wQUopWk9Ed7Ng5qpKN5qd,0.918,0.0701,164.081,0.0518,0.288,0,0.583,6,172973,-3.612,1,0.836
5RAIMjdrCEjpjaR5tBATXU,0.712,0.163,100.004,0.1,0.532,2.37e-05,0.807,1,241659,-5.757,1,0.792
3CVb6hkMrlF7eHhXi5B3PZ,0.705,0.0692,141.069,0.392,0.389,1.04e-05,0.889,11,183830,-8.683,0,0.815
2SUPbyD77tJuOUbqbxct6l,0.932,0.133,171.977,0.0526,0.302,0,0.593,8,147876,-2.324,1,0.913
3yfqSUWxFvZELEM4PmlwIR,0.661,0.0454,104.504,0.0572,0.0302,0,0.949,5,284200,-4.244,0,0.76
37BZB0z9T8Xu7U3e65qxFy,0.825,0.0936,118.091,0.0325,0.0215,2.44e-05,0.65,0,191014,-4.645,1,0.593
2MnLkFqY9Rpg9s3Zv6ZJdK,0.546,0.122,106.891,0.0437,0.656,0,0.727,0,197333,-4.572,1,0.69
20BOju91NaEFK5Py4VJ2pp,0.766,0.0684,94.018,0.136,0.00302,3.61e-06,0.84,4,155884,-4.12,1,0.402
0b18g3G5spr4ZCkz7Y6Q0Q,0.913,0.193,128.04,0.113,0.00364,6.92e-05,0.758,6,186210,-2.926,0,0.658
3krZxyBsWEHfEfJegYaWTd,0.422,0.112,135.859,0.0504,0.604,0,0.615,5,214094,-8.019,0,0.185
15OCqNPYoLziEAsbVnqRj5,0.576,0.375,89.962,0.0532,0.0723,0,0.616,11,182121,-5.495,0,0.269
0B7wvvmu9EISAwZnOpjhNI,0.271,0.144,145.494,0.0403,0.937,0,0.601,0,213827,-8.688,1,0.411
5qNh5WtzMbfpSj2jLlBkoD,0.285,0.232,129.65,0.0807,0.937,0.000359,0.634,9,245897,-14.007,0,0.203
1EHUQesfVKwbthtNcpBi9g,0.469,0.0956,92.56,0.0292,0.173,0,0.655,0,161385,-6.257,1,0.467
20GrahbI4AzAOWxpYfDKkf,0.721,0.647,124.036,0.0691,0.00196,0,0.757,4,165366,-2.906,0,0.364
6uvMKqNlrSvcC4NaKnrwjZ,0.674,0.0678,141.02,0.357,0.21,0,0.883,11,278085,-8.043,0,0.73
2QdH0rKlV3d9Y6lWzcnlBH,0.814,0.0948,140.057,0.152,0.0825,0.000507,0.847,11,172359,-4.668,0,0.711
4JJcP0Rv9AgyPD6ZGaC8EE,0.701,0.0895,80.462,0.342,0.00306,3.06e-06,0.89,0,225020,-5.712,0,0.505
3ke6it1vTmHtz2ApcIVUz5,0.748,0.0992,133.028,0.162,0.354,0,0.83,1,177443,-5.362,1,0.523
1EJIcDYXwSqipW5dFe4uJz,0.727,0.108,150.062,0.286,0.000866,0,0.477,2,236524,-4.053,1,0.227
1F9kEuwT29fgqlovIclu81,0.848,0.214,95.906,0.0521,0.00581,0,0.517,10,188779,-4.054,1,0.429
0cOa970mzTWAxKtltpkpLc,0.541,0.286,92.003,0.0674,0.161,5.01e-06,0.85,2,165275,-4.522,1,0.916
1sbEeUY8KsdvgiQi26JBFz,0.565,0.141,163.085,0.235,0.0558,0,0.803,5,200221,-4.711,0,0.474
1cEhrSF6EylAEqdhUGuNpX,0.444,0.169,129.06,0.172,0.24,0,0.877,8,165527,-7.547,1,0.658
3ydI3CesHBnaY01Qff9jOr,0.664,0.249,142.009,0.0394,0.306,1.89e-05,0.7,7,223066,-8.211,1,0.585
2plRom0urixt6BE8t7kOhQ,0.639,0.199,140.059,0.0352,0.00727,0,0.692,0,194422,-6.717,1,0.733
0HUTL8i4y4MiGCPId7M7wb,0.944,0.0546,179.63,0.0485,4.16e-05,0.565,0.346,9,147036,-9.874,1,0.403
3nY8AqaMNNHHLYV4380ol0,0.608,0.0584,125.994,0.42,0.13,0,0.647,9,175238,-6.831,1,0.474
5jzEwSyyymBlf1fa1o39T2,0.673,0.172,87.961,0.148,0.348,0,0.818,4,193636,-7.542,0,0.695
3Iba59sFmGhQ4kbCY5L8AX,0.706,0.105,106.52,0.0312,0.0833,0,0.689,1,226268,-4.48,0,0.623
4TIqzdAssasqx3DAe6cG9J,0.571,0.093,106.196,0.293,0.492,0,0.597,1,218448,-6.205,0,0.165
2BITQ360Knh6qNAOqR7Dyq,0.859,0.847,77.005,0.121,0.0144,0,0.584,8,236883,-5.616,1,0.369
2gyYjQWXKxemhAyMPgctIx,0.668,0.407,100.854,0.115,0.11,0,0.604,1,131413,-3.525,1,0.114
0939D7aT18uBDS2MTjWzct,0.828,0.261,178.032,0.0449,0.00711,2.44e-05,0.507,10,211295,-6.023,1,0.489
21UkXrc9kD48rNpTMI2ecz,0.659,0.309,82.465,0.332,0.0224,0,0.807,11,168727,-6.92,1,0.438
71R8HJxQk5qMiRstrlXN9t,0.455,0.12,83.876,0.224,0.675,1.08e-05,0.54,3,212032,-5.988,1,0.432
0qxLQ6opocOGyFnlXqJ53x,0.36,0.0882,124.993,0.0877,0.586,0,0.601,9,276480,-7.791,0,0.335
2UbVnbE5FH6008mAm6Mmgw,0.72,0.148,117.003,0.0381,0.326,0,0.682,11,169011,-8.173,0,0.673
4llr8mcoauwrHBtjGb7F9S,0.668,0.338,94.998,0.061,0.78,3.13e-06,0.75,0,159147,-4.49,0,0.786
6LcX2hBbXaJcK4AuefE936,0.655,0.17,129.987,0.0461,0.059,2.4e-05,0.664,10,217609,-7.327,0,0.13
5OqIKA0ETzvxocl2IS7nV6,0.74,0.0932,129.966,0.151,0.0289,0.0272,0.863,9,174021,-5.879,0,0.54
6Et5KimMg3IXwD6lJPGmQw,0.668,0.103,172.011,0.0667,0.397,3.36e-05,0.76,7,202320,-3.997,0,0.71
17UfXrL7Run3GyZJW4uRjC,0.789,0.4,157.932,0.126,0.322,0,0.686,1,157355,-4.103,1,0.822
6PERP62TejQjgHu81OHxgM,0.661,0.101,168.56,0.204,0.3,0,0.556,6,178148,-5.052,0,0.668
1D3z6HTiQsNmZxjl7F7eoG,0.587,0.214,140.021,0.137,0.0622,0,0.597,7,218802,-7.026,0,0.0753
2cnKST6T9qUo2i907lm8zX,0.713,0.617,65.988,0.187,0.127,0,0.725,4,148421,-6.173,0,0.207
5W8jRrZ6tWrTrqnKRtIQBf,0.656,0.0986,88.967,0.425,0.104,0,0.861,4,218210,-7.867,0,0.331
08LwMWf5Tcfsd752EPzFV0,0.574,0.104,98.962,0.106,0.0617,0,0.77,1,133022,-5.525,1,0.104
5R691ipUYRDYW6ehapjoj6,0.793,0.727,71.724,0.397,0.271,0,0.713,2,196946,-5.277,1,0.203
1d7q712nXjG98HiwHk7HFS,0.759,0.312,83.092,0.311,0.0814,0,0.699,1,177337,-5.302,1,0.404
0GAyuCo975IHGxxiLKDufB,0.625,0.196,89.812,0.277,0.506,0,0.583,1,266291,-8.011,1,0.516
4n6NDfYake476trCjJRNl0,0.647,0.312,125.092,0.0822,0.334,0,0.711,2,163302,-5.667,0,0.227
57ZUX6TNyKLBydAdVVd02x,0.74,0.171,94.104,0.378,0.197,0,0.769,11,112579,-6.579,0,0.692
5lLNBIyjp72btcnrjBG751,0.632,0.353,81.446,0.346,0.0526,0,0.618,11,306257,-6.973,1,0.319
7BoobGhD4x5K96Me0hqC8Q,0.463,0.347,102.931,0.0367,0.217,1.77e-05,0.855,3,122773,-7.454,1,0.866
5BwQjRasNcdRPuVWKcHto2,0.703,0.213,94.983,0.0702,0.126,0,0.563,2,238972,-5.756,1,0.294
4YiY551vHi6glMtgVxuqAy,0.912,0.0931,87.931,0.432,0.32,0,0.582,9,168763,-5.637,1,0.515
1TZv3bujNaYz646eezRE91,0.867,0.38,74.861,0.168,0.0853,0,0.573,5,339506,-2.876,0,0.231
7xT1n5JKpB0bMPh6FL589e,0.709,0.101,93.048,0.118,0.00914,0,0.894,3,201597,-7.478,0,0.462
3X2r2CnHOJeV5YekPTgBnK,0.629,0.152,135.976,0.102,0.0318,0,0.847,9,255532,-5.81,1,0.109
01hEpx8jnOG4q7nDK14Rhi,0.736,0.131,147.897,0.111,0.028,0,0.733,7,166216,-5.123,0,0.669
7EkWXAI1wn8Ii883ecd9xr,0.941,0.0511,179.626,0.0466,3.84e-05,0.633,0.345,9,147062,-9.918,1,0.407
5u7twkeask1VIyDeNTElSU,0.899,0.299,90.025,0.127,0.192,0.000189,0.786,10,216510,-0.515,1,0.813
2IePEfMAtqWS6rLXXFZIgI,0.707,0.12,134.997,0.0623,0.116,0,0.792,7,224042,-5.218,0,0.408
2iL0W5qi0ivZ9WRXbZ74cS,0.733,0.17,119.933,0.0359,0.248,8.96e-06,0.66,0,217000,-4.619,1,0.304
4ZtFanR9U6ndgddUvNcjcG,0.664,0.0849,166.928,0.154,0.335,0,0.563,9,178147,-5.044,1,0.688
3VqeTFIvhxu3DIe4eZVzGq,0.459,0.0906,109.997,0.0948,0.00323,0,0.759,8,164442,-5.187,1,0.695
6HU7h9RYOaPRFeh0R3UeAr,0.612,0.37,180.917,0.112,0.584,5.7e-06,0.442,2,215507,-7.222,1,0.178
5wANPM4fQCJwkGd4rN57mH,0.431,0.106,143.875,0.0578,0.768,1.42e-05,0.561,10,242013,-8.81,1,0.137
5CZ40GBx1sQ9agT82CLQCT,0.339,0.12,100.607,0.0338,0.691,0,0.38,3,229227,-7.885,1,0.0849
6SRsiMl7w1USE4mFqrOhHC,0.526,0.28,123.999,0.0599,0.0311,1.37e-06,0.672,4,143747,-6.446,1,0.28
2TOzTqQXNmR2zDJXihjZ2e,0.259,0.219,88.485,0.0898,0.753,0,0.638,7,202827,-10.706,1,0.269
2tGvwE8GcFKwNdAXMnlbfl,0.443,0.0839,168.924,0.133,0.765,9.67e-06,0.395,6,175933,-9.72,1,0.338
4wcBRRpIfesgcyUtis7PEg,0.203,0.126,168.884,0.102,0.941,0,0.473,2,163587,-12.627,1,0.419
5JCoSi02qi3jJeHdZXMmR8,0.272,0.147,172.929,0.0364,0.866,0,0.369,9,152667,-10.497,1,0.218
0MMyJUC3WNnFS1lit5pTjk,0.575,0.0614,163.929,0.116,0.198,0,0.695,10,173160,-6.334,0,0.699
776AftMmFFAWUIEAb3lHhw,0.939,0.424,102.999,0.0669,0.00138,0,0.625,4,194787,-3.115,0,0.644
1zejeOnykpCoyVSit6Bwp3,0.298,0.103,77.253,0.0644,0.388,1e-05,0.443,0,209560,-12.181,1,0.172
4fSIb4hdOQ151TILNsSEaF,0.718,0.0932,127.949,0.0506,0.31,0.000163,0.78,3,199604,-3.605,0,0.342
34eF4BoV8FPk0uhAAoqU7h,0.636,0.112,174.065,0.054,0.0837,4.28e-06,0.551,2,168276,-6.798,1,0.148
4VW44pawoOHPUjlN7DX5vk,0.563,0.103,145.05,0.209,0.146,0,0.752,3,178776,-8.066,0,0.551
4pt5fDVTg5GhEvEtlz9dKk,0.608,0.178,132.507,0.0387,0.00165,0,0.75,1,173347,-4.008,1,0.958
0UKUfxIkDAMZz7hMdiVX3m,0.592,0.131,159.7,0.138,0.0528,0,0.473,5,138573,-6.859,1,0.292
5K6Ssv4Z3zRvxt0P6EKUAP,0.784,0.0608,124.111,0.102,0.216,0,0.595,1,183726,-4.878,1,0.479
1e0Wxoraz9IzFhREDqgJAe,0.387,0.142,109.893,0.0753,0.000178,0.802,0.429,1,162147,-7.486,1,0.41
5zqObw7wjBgL9TDiAymxPn,0.759,0.172,80.953,0.0423,0.141,0,0.595,11,163733,-4.245,0,0.515
1uAOCTevGnyKIDbgZdOCnE,0.337,0.298,135.379,0.0631,0.773,0,0.447,2,176816,-8.665,0,0.603
2nG54Y4a3sH9YpfxMolOyi,0.856,0.238,96.966,0.0316,0.000818,0.0739,0.588,9,175044,-5.242,0,0.635
60dwJ8dnqZ4WrIdiu7LkNR,0.89,0.0436,113.06,0.0344,0.00396,0.000939,0.687,8,172232,-5.99,1,0.854
6A8B1kJ9ZNHbl2uFPN6Wtm,0.955,0.274,98.01,0.105,0.00254,1.55e-06,0.571,7,177790,-3.795,1,0.437
7mEDVrAHDnQJStDo8jKJJm,0.737,0.105,116.431,0.0642,0.05,7.85e-05,0.527,4,172675,-5.34,1,0.499
4DHDIdeayp8xvlyg22wREO,0.813,0.278,97.018,0.0777,0.305,0,0.908,5,200785,-2.749,0,0.924
3MvY2XbGYFi6p2dgmdcOYG,0.365,0.158,123.466,0.033,0.81,2.52e-06,0.534,9,183707,-9.187,0,0.237
3IxMaULfjq4IT2IN6v54PB,0.749,0.107,117.904,0.0631,0.195,0,0.636,1,174936,-4.197,1,0.653
4O0LQKVT6hGmVGNwizmydg,0.621,0.0926,123.038,0.0391,0.0141,0.000148,0.798,2,166000,-6.916,0,0.443
732E6ibFkQR5lNIPEeiEnx,0.664,0.249,142.009,0.0394,0.306,1.89e-05,0.7,7,223066,-8.211,1,0.585
0BGwAKW4u8kWOhWFflZxfl,0.695,0.15,149.996,0.0913,0.175,0,0.778,4,132780,-6.865,0,0.472
6hf0RpxTbOprT5nnwzkk8e,0.819,0.173,101.968,0.106,0.0261,0.000354,0.891,8,217773,-3.964,1,0.768
4qu63nuBpdn0qHUHuObEj1,0.738,0.118,119.976,0.0403,0.00226,4.41e-06,0.721,7,154983,-4.77,1,0.637
7nc7mlSdWYeFom84zZ8Wr8,0.717,0.398,157.905,0.226,0.103,0,0.672,5,180380,-7.476,1,0.473
7HMz8o0m7ASQ3ImFPfhWTY,0.678,0.324,162.124,0.0995,0.0299,0,0.363,2,300413,-4.939,0,0.321
7zl7kehxesNEo2pYkKXTSe,0.73,0.113,99.01,0.274,0.0525,0,0.924,11,236666,-6.125,0,0.848
6vB8bdQCCTDDIH8fhRfuXA,0.554,0.116,156.822,0.0343,0.134,0,0.635,2,196147,-3.975,0,0.315
7IG7laqVpcvIIULrwWP5SA,0.62,0.101,92.464,0.227,0.359,0,0.852,6,155676,-5.79,0,0.744
2JPLbjOn0wPCngEot2STUS,0.648,0.135,179.951,0.118,0.276,0,0.644,1,206710,-4.601,1,0.44
2bgTY4UwhfBYhGT4HUYStN,0.459,0.0906,109.997,0.0948,0.00323,0,0.759,8,164442,-5.187,1,0.695
2xdwCJLfKCkat14mlgR26M,0.336,0.0577,75.051,0.241,0.705,0.00751,0.671,10,212496,-8.494,0,0.518
1fxYz1s15pyZLsJT0Hdh1m,0.403,0.138,98.54,0.41,0.343,0,0.643,1,174682,-11.254,0,0.111
3Wrjm47oTz2sjIgck11l5e,0.8,0.359,134.002,0.0504,0.127,0,0.714,11,211560,-4.808,0,0.589
0vR2rIVORmgeKiGIgNT0fV,0.96,0.287,124.01,0.0295,0.0514,0.00199,0.733,7,189672,-3.597,1,0.811
4lUmnwRybYH7mMzf16xB0y,0.65,0.14,133.997,0.337,0.138,0,0.596,9,257428,-5.167,1,0.188
1QL7nSDZCwZMnbisV4KOXt,0.83,0.156,90.021,0.0563,0.0021,0,0.39,11,168030,-5.201,0,0.191
1fzf9Aad4y1RWrmwosAK5y,0.85,0.0465,93.003,0.0318,0.168,0.00202,0.588,4,187310,-6.431,1,0.768
3E3pb3qH11iny6TFDJvsg5,0.66,0.194,83.0,0.267,0.179,0,0.754,0,209299,-6.811,1,0.316
7MC4XR9M9amdmKQr2iDF7i,0.753,0.077,105.039,0.0625,0.131,2.01e-06,0.862,5,182857,-5.356,1,0.827
3yTkoTuiKRGL2VAlQd7xsC,0.836,0.0663,104.973,0.079,0.0558,0,0.584,0,202204,-4.925,1,0.484
03y045SZqaC94yfXl1cU4E,0.802,0.252,133.888,0.311,0.0597,0,0.624,6,189933,-4.818,1,0.818
4JE6agBLHGA5TaF6FlqfBD,0.45,0.22,123.829,0.034,0.365,0.00464,0.331,10,218755,-5.362,1,0.18
6PDlkWmrq2ZKiUuFt2aQsH,0.899,0.0894,128.05,0.0494,0.222,1.14e-06,0.77,8,231604,-2.981,1,0.851
18vXApRmJSgQ6wG2ll9AOg,0.536,0.129,81.039,0.242,0.41,0,0.789,6,165926,-6.862,1,0.437
3KdoeNlEN0BoAKWzaRLNZa,0.47,0.32,87.971,0.1,0.266,0.000105,0.735,4,192621,-9.405,1,0.897
5zFglKYiknIxks8geR8rcL,0.676,0.154,99.048,0.027,0.0377,0,0.713,10,227395,-5.483,1,0.721
10hcDov7xmcRviA8jLwEaI,0.609,0.0926,130.041,0.0707,0.304,0,0.664,1,210560,-6.509,1,0.194
2NM0qHzx4Ohy8iXHEEgwlO,0.538,0.0945,125.983,0.116,0.0312,0,0.927,1,278191,-3.917,1,0.221
3ggtU1ZOKO8ZNiqPNyXGcm,0.782,0.107,119.997,0.0674,0.00772,0,0.708,2,160880,-4.687,1,0.484
23OYT3SFtoJqhiAUqktbc1,0.645,0.0825,155.057,0.302,0.135,0,0.479,5,168729,-7.336,0,0.381
3iPbmpKBMflYd7UjdYftoj,0.909,0.0674,97.097,0.0624,0.0474,1.35e-06,0.688,8,210573,-1.992,1,0.702
5zNW5ARjYhJQJz1AChP33n,0.693,0.173,130.02,0.0898,0.0133,0,0.95,9,184635,-3.424,1,0.891
15EH2glphTjcarRjAsc0EB,0.625,0.101,135.957,0.11,0.0319,0,0.848,9,255023,-5.776,1,0.106
0ezwvY7TkCwDEkKR49084k,0.563,0.103,145.05,0.209,0.146,0,0.752,3,178776,-8.066,0,0.551
1VauUM5CBX7nkLcgafQL2B,0.524,0.271,117.496,0.0554,0.241,0,0.783,5,164896,-6.455,0,0.839
25qk9xa71F1POdI4vj7rbi,0.563,0.0856,168.146,0.411,0.0326,0,0.506,1,190509,-7.664,0,0.153
4cktbXiXOapiLBMprHFErI,0.327,0.0821,91.05,0.0557,0.841,0,0.775,11,189486,-7.241,1,0.595
18XlJEroUwFo0tLZxscgXE,0.706,0.064,142.989,0.16,0.223,0.00028,0.766,7,172598,-6.553,0,0.766
4KD0lLJ4OGonZhBeKtct9I,0.623,0.0833,126.063,0.135,0.0985,0,0.917,1,206272,-8.231,1,0.687
6qdMhG7pRFi0csRlFGvLE4,0.764,0.0273,184.339,0.322,0.016,0,0.527,2,175924,-4.297,1,0.829
3v1zVVdzNVNt7vmI9VG2gq,0.719,0.0675,155.038,0.235,0.514,0,0.831,10,248652,-6.836,1,0.859
5R9KPXQVeyqsHZoPLMgfNy,0.792,0.92,154.027,0.0393,0.607,2.36e-05,0.65,6,225672,-3.825,0,0.872
4CPcZHzSvIBM8AKhdHUwnL,0.712,0.103,140.369,0.201,0.391,0,0.734,6,165405,-6.217,0,0.674
2Igem6Q4sfvXGJ3JkG7Baw,0.629,0.101,134.944,0.279,0.173,0,0.87,11,241790,-7.598,0,0.512
25uBGaikHi0DhMiGMfuXYE,0.466,0.11,78.43,0.458,0.331,0,0.522,3,137692,-8.05,0,0.459
43qcs9NpJhDxtG91zxFkj7,0.711,0.118,97.99,0.0473,0.398,2.02e-06,0.839,6,349547,-4.733,0,0.573
6nV2dFZXpv1JlqDWBeTXRl,0.684,0.101,87.188,0.0878,0.152,0,0.356,8,193733,-7.347,1,0.347
1m0UFnuTktOkksvjbF9z0m,0.661,0.138,107.992,0.0395,0.0358,0,0.808,0,235556,-6.237,0,0.804
64v1g2HcPumBz2Wd1rT56b,0.762,0.527,170.691,0.564,0.122,0,0.386,9,138312,-6.341,1,0.433
1WedZeiezCmCEOzLwhx0hV,0.809,0.377,93.005,0.0846,0.102,1.37e-06,0.813,3,393280,-5.382,0,0.646
0cu0rhnlCnJ7JIeHRiLpj3,0.669,0.0728,139.949,0.457,0.161,0,0.902,1,112547,-5.049,1,0.628
31sSFHIe4NaxltVFOEIcTa,0.435,0.0833,106.974,0.0588,0.282,0,0.783,7,210220,-7.78,1,0.512
1x3Qb8np6S1UvpSLthwEJN,0.844,0.137,169.941,0.0458,0.00273,0,0.477,11,220235,-4.87,1,0.203
5RwV8BvLfX5injfqYodke9,0.719,0.0931,127.962,0.0506,0.302,0.000196,0.78,3,199604,-3.613,0,0.336
3DarAbFujv6eYNliUTyqtz,0.705,0.12,110.97,0.0284,0.259,8.92e-05,0.764,8,208667,-3.463,1,0.781
6PQ88X9TkUIAUIZJHW2upE,0.897,0.364,126.026,0.0348,0.0469,3.14e-05,0.808,11,231041,-3.712,0,0.591
05bfbizlM5AX6Mf1RRyMho,0.655,0.0764,172.031,0.159,0.114,0,0.743,6,261335,-5.015,0,0.785
0k4d5YPDr1r7FX77VdqWez,0.621,0.0845,128.986,0.0565,0.0164,0.00233,0.828,8,186173,-6.414,1,0.436
5B0kgjHULYJhAQkK5XsMoC,0.653,0.511,142.347,0.0466,0.269,0,0.493,0,121573,-5.666,0,0.852
0PwFN7vRvY80Hnkoew2x3f,0.56,0.115,112.084,0.0859,0.709,0.000791,0.768,3,205714,-3.497,1,0.372
7z4xW9WY86uH3gd1V9pfCM,0.571,0.166,142.034,0.366,0.0195,0,0.827,11,146419,-7.949,1,0.62
5lAnYvAIkSDNXqfo7DyFUm,0.488,0.347,124.097,0.208,0.506,0,0.855,3,174253,-4.601,1,0.619
0BiK5BbYNFLb88CCOxBFJe,0.762,0.527,170.691,0.564,0.122,0,0.386,9,138312,-6.341,1,0.433
5fbHRCsGpFIOLRtlhCRFDR,0.586,0.535,137.131,0.212,0.155,0,0.62,1,130980,-6.612,1,0.487
3Vi5XqYrmQgOYBajMWSvCi,0.609,0.0926,130.041,0.0707,0.304,0,0.664,1,210560,-6.509,1,0.194
0FFsgUoFibYISzMxuGS61W,0.615,0.154,77.014,0.0966,0.222,8.25e-06,0.683,5,188893,-5.737,1,0.45
3JJL91ilRV6fXhKqu0FGXs,0.75,0.482,173.456,0.402,0.601,0,0.371,7,155293,-5.382,0,0.729
46oHvXwpEZOFX518we1nJD,0.845,0.122,97.672,0.337,0.169,0,0.703,10,146482,-4.851,0,0.745
3EG9FJ0ToLfgnc1IG2Z1wz,0.652,0.55,140.223,0.0722,0.333,0.000318,0.468,0,588139,-4.912,1,0.39
4ydmav4vl7hebadtfZtMrg,0.635,0.844,127.596,0.154,0.314,4.16e-06,0.467,7,88625,-6.115,1,0.51
2goHCrsDJaflEwQ930ef0o,0.855,0.301,157.181,0.438,0.329,8.9e-05,0.685,1,223719,-6.724,0,0.46
13HsOwrwTA5HgLuoaDHncP,0.469,0.219,115.852,0.13,0.565,0.000317,0.665,10,229565,-7.778,0,0.142
2H7jZg2HliuQhZjfBblLrZ,0.531,0.112,91.996,0.101,0.132,0.00094,0.787,11,138533,-10.569,0,0.721
6Uj1ctrBOjOas8xZXGqKk4,0.764,0.117,107.998,0.0854,0.0888,0.00294,0.824,5,172627,-4.175,0,0.881
6qouBO0wJtYc3k7DfKRUBx,0.866,0.167,92.463,0.391,0.121,0.0067,0.454,2,175123,-5.348,1,0.518
74znaWw1hmQBusGPSOuTFy,0.812,0.234,139.966,0.0475,0.112,0,0.818,9,231708,-4.425,1,0.844
0W6I02J9xcqK8MtSeosEXb,0.655,0.0894,91.942,0.162,0.315,3.39e-05,0.912,8,138293,-6.029,0,0.793
1pbbsI2KGPOMu0HmuGccBu,0.712,0.182,78.958,0.323,0.0451,5.14e-06,0.555,1,515865,-7.446,1,0.555
1YDebgap5OFwXEBG18NJvy,0.656,0.161,119.987,0.322,0.129,0,0.933,2,159083,-5.85,1,0.934
4Hta7Oy5W9HD0UgT1P8PPV,0.814,0.195,108.07,0.0733,0.044,1.08e-05,0.766,2,203588,-3.367,1,0.481
0xBQvhJAm6f7J142ympKOn,0.861,0.215,149.95,0.0424,0.427,0.000119,0.631,11,173038,-1.891,0,0.822
7COGuXyTr12KvdaYXMqheC,0.812,0.0781,180.003,0.0825,0.281,2.63e-05,0.769,1,280274,-2.088,0,0.926
3rV5y8rcQrwRt9fWGLmjOQ,0.424,0.0664,127.047,0.0394,0.733,2.3e-05,0.352,6,302951,-10.131,1,0.141
0CsR9Y9SnC6ZWmekmVqSHz,0.862,0.131,111.076,0.197,0.374,0.00247,0.733,7,223560,-5.736,1,0.536
5dApIvFnEdEx0PZvPJF22d,0.638,0.0815,152.059,0.067,0.484,0.0351,0.727,11,159615,-8.687,0,0.913
2HolBGR6tpiWI80MXoV1dJ,0.707,0.13,168.995,0.0499,0.0366,7.54e-05,0.619,1,212947,-5.791,1,0.558
7y3xU9vEC1s8DSuuoSYKih,0.531,0.377,99.008,0.0374,0.126,3.44e-05,0.678,10,177373,-5.029,1,0.176
6pQKUKBpwr6GhfhcFFFozo,0.448,0.0922,83.406,0.0443,0.14,0,0.525,1,140308,-4.075,0,0.527
5ajjAnNRh8bxFvaVHzpPjh,0.426,0.14,180.104,0.0363,0.807,0,0.386,3,203385,-6.642,1,0.261
03LfOYi0icz4souspZVVhq,0.849,0.145,89.907,0.153,0.0913,0,0.627,1,158087,-3.167,0,0.818
2kJRlOyrxsy7Ot3c5TZ8Q6,0.887,0.257,151.92,0.0564,0.369,1.39e-06,0.668,11,157176,-4.404,0,0.907
2d1MywHy6FwKdzxFuSJnwl,0.56,0.109,93.989,0.0288,0.148,1.51e-05,0.626,0,244005,-5.82,0,0.229
4OwhwvKESFtuu06dTgct7i,0.522,0.0743,110.427,0.0293,0.282,0,0.75,9,321556,-7.018,1,0.601
48WidxP9CqyYtk97pwGZ3c,0.72,0.0909,89.378,0.0733,0.0669,0,0.443,7,301304,-3.743,0,0.374
63aj87TQG6F3RVO5nbG2VQ,0.72,0.0942,126.986,0.0459,0.025,1.42e-05,0.915,8,131067,-3.126,1,0.631
1aU1wpYBSpP0M6IiihY5Ue,0.708,0.107,167.977,0.0505,0.435,0.0236,0.532,0,254467,-8.121,1,0.586
7Kba4OaxQFQ1zlknQUpNqN,0.922,0.112,164.819,0.0439,0.3,0,0.624,1,148228,-4.628,0,0.884
7LAmsNJpBaNvNg7VZPXxSv,0.255,0.33,114.402,0.0344,0.436,0,0.372,7,161613,-6.834,1,0.254
0giiXonRhODYy4J1iy4Lb3,0.739,0.0856,179.879,0.112,0.328,1.93e-05,0.704,8,208292,-3.286,1,0.425
5SwyN9hzmWjBsINlif8li8,0.732,0.243,135.005,0.0308,0.108,0,0.774,9,192725,-4.227,1,0.734
6OufwUcCqo81guU2jAlDVP,0.681,0.0861,123.028,0.0265,0.00214,0.000307,0.727,5,241970,-7.114,0,0.448
49gzU1IS1B6P3GATSZ5eCE,0.669,0.0795,95.939,0.329,0.0113,2.9e-06,0.871,10,155363,-7.62,0,0.806
